class_id,class_name,intro_session,0:house finch,1:robin,2:triceratops,3:green mamba,4:harvestman,5:toucan,6:goose,7:jellyfish,8:nematode,9:king crab,10:dugong,11:Walker hound,12:Ibizan hound,13:Saluki,14:golden retriever,15:Gordon setter,16:komondor,17:boxer,18:Tibetan mastiff,19:French bulldog,20:malamute,21:dalmatian,22:Newfoundland,23:miniature poodle,24:white wolf,25:African hunting dog,26:Arctic fox,27:lion,28:meerkat,29:ladybug,30:rhinoceros beetle,31:ant,32:black-footed ferret,33:three-toed sloth,34:rock beauty,35:aircraft carrier,36:ashcan,37:barrel,38:beer bottle,39:bookshop,40:cannon,41:carousel,42:carton,43:catamaran,44:chime,45:clog,46:cocktail shaker,47:combination lock,48:crate,49:cuirass,50:dishrag,51:dome,52:electric guitar,53:file,54:fire screen,55:frying pan,56:garbage truck,57:hair slide,58:holster,59:horizontal bar,60:hourglass,61:iPod,62:lipstick,63:miniskirt,64:missile,65:mixing bowl,66:oboe,67:organ,68:parallel bars,69:pencil box,70:photocopier,71:poncho,72:prayer rug,73:reel,74:school bus,75:scoreboard,76:slot,77:snorkel,78:solar dish,79:spider web,80:stage,81:tank,82:theater curtain,83:tile roof,84:tobacco shop,85:unicycle,86:upright,87:vase,88:wok,89:worm fence,90:yawl,91:street sign,92:consomme,93:trifle,94:hotdog,95:orange,96:cliff,97:coral reef,98:bolete,99:ear
20,malamute,0,-0.008164,-0.036401,-0.003815,-0.002680,0.034106,0.084936,0.039272,0.034410,0.053553,0.018294,-0.032815,0.056253,0.052762,0.115408,0.050943,-0.035859,0.024898,0.010929,0.206937,0.021085,1.000000,0.055350,0.021705,0.053082,0.315719,0.079828,0.199939,0.051715,0.012150,0.066103,0.078223,0.006513,0.186044,0.045933,-0.001294,0.034805,0.024513,-0.033881,-0.013105,0.023323,-0.002940,0.055944,-0.024132,-0.014053,0.032782,0.034449,-0.024295,0.005184,0.022362,-0.037849,-0.029183,0.038138,0.022845,0.059455,0.017334,0.012574,0.068771,-0.021776,-0.003040,0.059601,0.010068,0.008519,0.000249,0.016199,0.030571,0.022723,0.040246,0.018082,0.090846,-0.034608,0.059450,0.044770,0.044682,0.044583,0.058210,0.001449,0.005731,0.001795,-0.001099,-0.003040,0.046842,0.013868,-0.055838,0.029576,0.015608,0.013808,0.056664,-0.032779,-0.014647,0.021547,0.011837,-0.007873,0.035748,0.060145,0.032836,0.059504,0.282461,0.043755,-0.025657,0.014834
21,dalmatian,0,-0.009254,-0.064489,0.031158,-0.060750,0.001583,0.007726,-0.022527,-0.044697,0.002106,-0.004665,0.031212,0.231521,0.169757,0.096976,0.030701,-0.005193,0.021802,0.127761,-0.043829,0.033924,0.055350,1.000000,0.022634,0.077492,0.001492,0.101956,0.028648,0.045224,-0.009164,0.079317,0.036348,0.056434,0.020875,-0.023628,-0.001161,0.003019,0.024009,-0.002073,0.032368,0.003088,0.028173,0.033960,-0.057071,-0.000332,0.010824,0.028763,-0.020650,0.042276,0.020710,0.036203,0.016261,0.024731,0.023406,0.009276,0.022468,-0.018006,0.004702,-0.000238,0.018515,0.006247,-0.032177,0.031222,0.031975,0.025779,-0.012164,0.001310,0.015806,0.026338,0.000301,0.040127,-0.025775,0.064640,0.005021,0.034217,0.021720,0.015184,0.014435,0.037243,-0.003085,0.041944,-0.016200,0.001055,0.030057,-0.015740,-0.036207,0.015083,-0.006294,0.021654,-0.015725,0.049483,0.011131,-0.016781,-0.017502,0.085689,0.047605,0.012589,0.032289,-0.049494,-0.023914,-0.020242
22,Newfoundland,0,0.015904,0.060743,0.050428,0.034329,0.013947,0.020244,0.031054,-0.006604,-0.009378,-0.003546,-0.005807,-0.083056,-0.087931,-0.083332,0.279273,0.210294,0.138598,0.048116,0.686971,0.022200,0.021705,0.022634,1.000000,0.067884,0.110186,0.063680,0.080181,0.066679,0.038950,-0.014377,-0.002835,0.035495,0.026503,-0.007433,0.040315,0.052232,-0.026108,0.031463,0.011867,-0.019466,0.028573,0.057184,-0.020872,-0.054184,0.025541,-0.007407,-0.065833,-0.045316,-0.003013,-0.002911,0.018570,0.020945,0.022318,-0.011542,0.006694,0.049998,-0.003347,-0.011608,-0.052600,0.012143,-0.007782,-0.013806,-0.027706,0.007473,-0.032956,-0.017899,0.006505,0.000088,-0.008521,0.018629,0.018695,0.069598,0.005722,-0.040589,-0.024418,-0.016692,-0.033218,0.022381,0.000496,0.043900,0.033159,-0.019476,0.008133,-0.010935,-0.022175,0.038209,0.011655,-0.023428,0.015414,-0.011150,-0.012327,-0.000422,0.006877,0.014200,0.040193,-0.012265,0.047791,0.007028,0.041786,-0.010037
23,miniature poodle,0,0.042274,-0.051902,-0.006959,-0.001661,0.044821,0.012076,0.063124,0.016486,0.005998,0.053620,0.006159,0.040431,0.086321,0.118952,0.029898,0.094186,0.139386,0.009045,0.010839,0.038361,0.053082,0.077492,0.067884,1.000000,0.032780,0.039305,0.066460,0.052696,0.036679,0.034770,0.016604,0.027252,0.024814,0.009011,0.002045,0.017320,0.011974,0.008862,-0.031814,-0.037253,-0.030717,0.055379,-0.032167,-0.015467,-0.010719,0.018183,-0.020766,0.010857,0.006138,-0.004644,0.044317,0.066383,0.030081,-0.010153,-0.009464,-0.017736,0.033191,0.009867,0.001369,0.044565,0.019365,0.016738,-0.014368,0.002886,0.000755,-0.021540,-0.010839,0.012500,0.044173,0.018430,0.016913,0.037662,-0.004048,0.023798,0.035858,-0.003810,0.068524,0.028041,0.025361,0.035873,-0.016031,0.046651,-0.012097,0.058245,-0.039326,0.081228,-0.039591,0.023518,-0.022231,0.010614,-0.009212,0.000342,-0.047854,-0.013262,0.043011,0.033362,-0.018002,0.017476,-0.024006,0.070166
24,white wolf,0,0.006339,-0.005734,0.073621,0.064338,-0.012766,0.001309,-0.001140,-0.017532,0.044371,0.043875,0.036694,0.005719,0.101764,0.093779,0.100123,0.013313,0.111958,0.022093,0.143968,0.022699,0.315719,0.001492,0.110186,0.032780,1.000000,0.145278,0.683644,0.097155,0.057960,-0.023668,0.027300,-0.010925,0.033153,0.007562,0.058592,0.005469,0.020652,0.001405,0.004457,-0.010117,0.011284,-0.043520,-0.056924,0.020659,0.001358,-0.005596,0.003493,-0.004943,0.006957,-0.017852,-0.014316,0.018168,0.008493,-0.002423,0.000618,-0.011091,0.026164,-0.032080,-0.032430,0.048189,-0.081004,0.029014,0.018889,-0.024031,0.029854,0.007207,-0.008599,0.026501,0.072674,0.029765,0.005560,-0.006633,-0.019153,0.048844,0.024119,-0.016594,-0.075645,-0.046140,0.037697,0.022084,-0.004412,-0.011741,0.039375,0.022351,0.004578,0.032791,0.011189,-0.023339,-0.030736,0.034369,-0.005749,-0.004811,0.024597,0.062584,-0.023887,0.065082,0.063144,0.019565,0.026775,0.029767
25,African hunting dog,0,0.025526,-0.019633,0.055691,0.056621,0.011141,0.073472,0.009459,0.018312,0.013867,-0.035069,0.074140,0.046967,0.143549,0.131301,0.031019,0.066584,0.035586,-0.008138,0.102313,0.045938,0.079828,0.101956,0.063680,0.039305,0.145278,1.000000,0.143925,0.121899,0.052864,0.046416,0.062988,0.067136,0.084937,0.091699,0.039513,0.068517,0.062955,0.027384,-0.050148,-0.029124,0.029833,0.053326,-0.008434,-0.005502,0.038823,0.012816,-0.019416,0.075487,0.043514,-0.008326,0.001940,0.021399,0.042315,0.021275,0.057364,-0.006186,0.001592,0.014996,-0.059332,0.031986,0.033249,0.058384,-0.040556,-0.046328,0.070763,-0.016886,-0.004735,0.025704,0.029516,0.089488,0.061466,0.005589,0.066493,0.050054,0.038024,0.039096,0.001685,0.061890,0.027793,0.045461,-0.006020,0.066865,0.060855,0.023143,-0.006729,-0.006180,-0.011232,0.007971,-0.028078,0.050246,-0.056215,0.030860,0.040225,0.002092,0.026776,-0.015478,0.033058,0.014177,0.000203,0.004219
26,Arctic fox,0,-0.004206,-0.028935,0.017665,0.081050,-0.008473,0.011091,0.029456,-0.021314,0.064036,-0.008071,0.020322,0.017642,0.017185,0.042523,0.033854,-0.008615,0.041591,-0.024992,0.078500,0.001265,0.199939,0.028648,0.080181,0.066460,0.683644,0.143925,1.000000,0.064557,0.102771,-0.055716,-0.028445,-0.008813,0.167840,-0.007025,0.107301,-0.013230,-0.033135,0.034868,0.005917,-0.037173,-0.002207,-0.018178,-0.031856,0.001420,0.025100,-0.026351,-0.004231,-0.029045,0.044396,-0.055168,0.008981,0.001743,0.011368,-0.022337,0.000570,0.012612,-0.013994,0.006849,-0.043707,0.083633,-0.028849,-0.006239,-0.006456,-0.028873,0.074162,0.034608,-0.019943,0.019019,0.084144,-0.007864,-0.012849,0.013627,0.011802,0.051150,0.042726,-0.015257,-0.033026,-0.043300,0.037738,0.011581,-0.012751,-0.029104,0.028753,-0.003174,-0.021024,0.001242,0.004272,-0.052991,-0.000566,0.035414,0.004234,-0.027402,0.016578,0.035441,-0.026429,0.073453,0.007527,0.039186,0.028251,0.011551
27,lion,0,0.030652,0.028147,0.020043,0.053151,0.068915,0.064309,0.045602,0.064946,0.004126,-0.001536,0.029085,0.053139,0.089514,0.070019,0.094395,0.052687,0.064138,0.063781,0.128491,0.040825,0.051715,0.045224,0.066679,0.052696,0.097155,0.121899,0.064557,1.000000,0.015132,0.025179,0.005137,0.030917,0.023818,0.065932,0.110325,0.051233,-0.048072,0.005858,-0.039401,0.010191,0.028592,0.029840,0.010828,0.017160,0.008999,0.014002,-0.022114,0.042595,-0.006817,0.049645,-0.020177,0.005813,0.059142,-0.045097,-0.028767,0.007623,-0.017824,-0.023391,-0.050408,-0.028087,0.039419,0.021574,-0.001909,0.012533,-0.002389,-0.023082,-0.023749,-0.000683,-0.011238,0.000642,0.030996,-0.016122,-0.012617,0.030577,0.029550,0.011607,0.025163,0.003076,0.016272,0.013498,0.042329,0.066844,0.037266,-0.001996,-0.016630,0.022003,0.045873,-0.019556,-0.003592,-0.022567,0.008938,-0.028761,0.024937,-0.015728,0.084532,0.061676,0.057448,-0.002969,0.072193,0.040346
28,meerkat,0,0.011697,0.030398,0.086826,0.072566,0.018612,0.019762,0.073471,0.005867,0.040483,-0.004543,-0.075156,0.007509,0.030300,0.059989,0.067631,0.081069,-0.014129,0.025387,0.041706,-0.008295,0.012150,-0.009164,0.038950,0.036679,0.057960,0.052864,0.102771,0.015132,1.000000,-0.013341,0.021656,0.017770,0.122122,0.095767,0.037254,-0.019624,-0.033928,0.035531,0.040081,-0.059645,0.008168,0.002785,-0.048248,0.033555,0.018983,0.002485,0.029112,0.004196,0.032073,0.006676,0.068462,0.000004,0.037569,-0.007165,-0.008891,0.010807,-0.013691,0.053464,0.032699,0.030142,0.074694,-0.010250,0.037806,0.026035,0.088423,0.024062,-0.001073,0.009428,0.028353,0.078692,-0.006825,0.110245,-0.000908,-0.024288,-0.042720,0.031864,0.014085,0.028290,-0.016622,0.020197,0.017829,0.038009,0.013773,0.018783,-0.020539,0.080159,-0.000330,0.036910,0.029033,0.012670,0.021830,-0.023547,0.012535,-0.032499,0.011994,0.012116,0.031253,-0.018441,-0.040753,-0.010458
29,ladybug,0,0.068638,0.017982,0.063205,0.011419,0.082768,0.031765,0.045574,0.027491,0.054093,0.030101,0.014489,0.040779,-0.009930,0.005092,0.014122,0.010537,0.000166,0.063040,0.003856,0.049465,0.066103,0.079317,-0.014377,0.034770,-0.023668,0.046416,-0.055716,0.025179,-0.013341,1.000000,0.101364,0.214614,0.001828,0.061039,0.079123,0.019136,0.036554,0.033768,0.007041,0.022894,0.008627,0.008232,0.012326,0.030324,-0.060340,0.057822,0.006580,0.017625,0.010813,-0.008436,-0.016593,0.048251,-0.015299,0.011325,-0.002372,0.005822,0.066863,0.022833,-0.012220,-0.041670,0.029581,0.033523,0.063687,-0.023948,0.027392,-0.007722,0.010858,0.013905,-0.018090,0.021737,-0.033412,-0.003984,-0.002354,0.025813,0.037828,-0.048112,-0.073839,0.021290,0.028516,0.058670,0.019047,-0.019422,0.056552,0.036199,0.012601,0.017645,-0.050324,0.061440,0.001235,0.069849,-0.001970,0.050306,-0.003766,0.008702,-0.038703,-0.009479,0.060115,-0.004374,-0.016386,-0.018413
30,rhinoceros beetle,0,0.028173,0.030825,0.167074,0.045356,-0.011172,0.065979,0.069752,-0.048929,0.009404,0.068450,0.052170,0.006608,0.030622,0.029303,0.025215,0.047465,0.033967,0.000342,-0.006669,0.058263,0.078223,0.036348,-0.002835,0.016604,0.027300,0.062988,-0.028445,0.005137,0.021656,0.101364,1.000000,0.094379,0.020254,0.057043,-0.003293,-0.003635,0.004300,-0.030297,0.050295,0.028513,0.018680,0.046607,0.031710,-0.019278,-0.020221,0.060008,0.021428,-0.042379,-0.010238,0.066559,-0.029113,0.012449,-0.030550,0.003823,-0.010492,0.005538,0.035821,0.064833,0.069885,0.012457,-0.048530,-0.002481,0.045691,-0.039913,0.023454,0.006080,-0.010403,0.016148,0.012550,-0.005476,0.023463,-0.035271,-0.035995,0.058327,0.022875,0.026897,0.050853,0.066188,-0.033291,0.032988,-0.016825,-0.007099,-0.011938,-0.010335,-0.015893,0.046565,0.070596,0.043511,0.020318,-0.046977,0.005050,0.008099,0.005652,0.015917,0.049589,0.023806,0.044393,0.006840,0.031208,-0.003715
31,ant,0,0.053771,0.082517,0.026838,0.021662,0.269328,0.048811,0.050312,0.011113,0.066250,0.036494,0.035909,0.046818,0.054557,0.030587,0.021670,0.043087,-0.026014,-0.012087,0.068077,0.038217,0.006513,0.056434,0.035495,0.027252,-0.010925,0.067136,-0.008813,0.030917,0.017770,0.214614,0.094379,1.000000,0.027620,0.015758,-0.006753,0.061248,0.024503,0.037654,0.006309,0.018088,-0.001173,-0.002704,0.015081,-0.031739,0.003294,-0.001504,0.024264,0.060854,0.012832,0.000579,0.039199,0.029692,0.028994,0.030677,-0.006594,0.012065,0.046260,0.009828,-0.012219,-0.014898,0.097982,0.038395,0.047117,0.061349,-0.004979,-0.019337,0.025996,0.058721,-0.007456,0.027126,-0.015105,-0.021981,0.039567,0.046621,-0.005440,0.029871,-0.001145,0.024525,0.023282,0.056398,0.003114,-0.010436,-0.028352,0.038926,0.019309,0.001313,-0.015082,0.048531,-0.003760,0.043961,-0.017314,-0.004387,0.009746,0.006751,0.034392,-0.016892,0.020153,0.049555,0.023716,0.035237
32,black-footed ferret,0,-0.032929,0.048887,-0.000311,0.050575,-0.002544,0.065818,0.084269,0.004805,0.066350,-0.007902,0.043256,-0.028395,0.017451,-0.007965,0.026751,-0.017155,0.027376,0.003472,0.037098,0.013235,0.186044,0.020875,0.026503,0.024814,0.033153,0.084937,0.167840,0.023818,0.122122,0.001828,0.020254,0.027620,1.000000,0.074826,0.006486,0.075311,-0.034140,0.049249,0.061651,0.005925,0.057503,0.038464,0.011174,-0.002143,-0.021902,0.033671,-0.012406,-0.000902,0.009511,-0.022880,0.039211,0.024612,0.026905,0.018744,0.001591,0.012917,0.021068,-0.009423,0.085256,-0.003141,-0.028029,0.026644,-0.022558,-0.010141,0.021091,0.053996,0.026705,-0.029690,-0.032000,0.049825,0.052943,0.032232,0.005488,-0.023444,0.000419,0.051874,0.049911,0.013094,-0.025256,-0.026543,0.024864,0.070212,-0.013825,-0.073123,0.049978,-0.023871,0.008583,0.007102,-0.024451,0.030964,0.026494,-0.000213,-0.034671,0.026610,-0.042607,-0.017330,0.047975,0.011806,0.003640,0.028446
33,three-toed sloth,0,0.118863,0.026516,0.053145,0.050110,0.115254,0.074028,0.088847,0.037291,-0.017279,0.026864,0.049000,-0.023784,0.024553,0.086799,0.081819,0.054403,0.013863,0.023830,-0.009601,-0.024137,0.045933,-0.023628,-0.007433,0.009011,0.007562,0.091699,-0.007025,0.065932,0.095767,0.061039,0.057043,0.015758,0.074826,1.000000,-0.012619,0.032509,0.030449,0.002473,0.052329,0.004880,0.021465,0.084199,0.006032,-0.034078,0.040215,0.008950,0.048722,0.030246,0.022827,0.025877,0.018963,0.066546,-0.026729,0.030064,0.026069,0.002315,0.047160,0.077724,0.008860,0.098867,0.055220,0.038919,0.046282,-0.037398,-0.012923,-0.028670,0.042542,-0.030577,0.049081,-0.014698,0.042597,0.025900,0.032839,0.020425,-0.015063,0.046401,0.030227,0.045092,0.018586,0.077369,0.046107,0.024420,0.058638,0.043515,0.014107,0.019591,0.032521,0.013821,-0.012335,-0.015926,-0.013493,0.039231,0.031894,-0.041631,-0.032359,-0.035594,0.000938,0.073383,0.061503,0.043329
34,rock beauty,0,-0.017009,0.025006,0.024953,0.027334,-0.009948,0.101854,0.018458,0.019765,0.017084,0.023977,0.124136,0.043154,0.020619,0.032185,0.030590,0.023887,-0.023242,0.002986,0.031355,0.068648,-0.001294,-0.001161,0.040315,0.002045,0.058592,0.039513,0.107301,0.110325,0.037254,0.079123,-0.003293,-0.006753,0.006486,-0.012619,1.000000,-0.011979,-0.018970,0.025240,-0.024109,0.010267,-0.046930,0.035539,0.048120,0.004781,0.062337,0.056366,-0.004626,-0.078992,0.019729,0.021152,0.082409,0.025535,-0.012112,-0.047995,-0.012926,-0.012605,-0.007518,-0.001983,0.025054,-0.005587,0.002297,0.007566,0.000041,-0.010000,0.034908,0.034350,-0.006833,-0.047309,-0.017532,0.053269,0.014464,0.034589,-0.026216,0.070012,0.013808,0.026859,0.027706,0.167992,0.031608,0.011722,0.000671,-0.004543,-0.011621,-0.046688,0.001581,-0.033310,-0.015905,0.021141,-0.028294,-0.015314,0.134437,0.019387,0.001783,-0.009359,-0.009578,0.073998,0.050846,0.295054,0.063219,-0.016687
35,aircraft carrier,0,0.037980,0.079126,0.006303,0.063210,0.009102,-0.003834,0.054883,-0.002308,-0.026882,0.009783,0.051983,0.001158,0.008377,-0.013981,0.046833,-0.015786,0.002953,-0.001708,0.063426,0.002149,0.034805,0.003019,0.052232,0.017320,0.005469,0.068517,-0.013230,0.051233,-0.019624,0.019136,-0.003635,0.061248,0.075311,0.032509,-0.011979,1.000000,-0.030152,-0.009156,0.000640,0.006392,0.034168,-0.020320,0.004368,0.044071,0.002956,0.002402,-0.001615,0.012076,-0.016894,0.008659,0.005756,0.027033,0.034807,-0.019850,-0.003289,0.017578,-0.010760,0.071827,0.054992,-0.020192,0.010515,-0.033780,-0.018650,-0.004861,0.068788,0.005589,0.015741,-0.013768,-0.025807,0.011660,0.045928,0.007246,0.017272,-0.015872,-0.004710,-0.002063,0.017809,0.021476,0.025375,-0.042294,-0.018900,0.052625,-0.006801,-0.026072,-0.042571,0.012566,-0.028374,0.009486,-0.034094,-0.013774,0.016541,0.010381,0.028231,-0.023180,-0.008091,-0.042403,0.061590,0.001219,-0.017362,0.006683
36,ashcan,0,-0.008386,-0.049821,0.034454,0.038588,0.005530,-0.024325,-0.022125,0.029965,-0.023917,-0.008601,0.022813,0.015321,0.013479,-0.013056,-0.004199,0.000549,0.041982,0.016723,-0.032229,-0.005639,0.024513,0.024009,-0.026108,0.011974,0.020652,0.062955,-0.033135,-0.048072,-0.033928,0.036554,0.004300,0.024503,-0.034140,0.030449,-0.018970,-0.030152,1.000000,0.266460,0.082558,0.097508,0.108625,0.001315,0.171158,-0.027529,0.043622,0.009680,0.160124,0.070262,0.251608,0.020064,0.001711,0.020926,-0.010586,0.198243,0.168704,0.041084,0.201132,-0.005762,-0.006200,0.009239,0.008753,0.044268,0.016674,0.046660,0.072300,0.023152,0.005348,0.010538,0.106345,0.017074,0.034778,0.072652,-0.013176,0.073125,0.011747,0.011211,0.076258,0.033881,0.077404,-0.013538,0.037384,-0.025319,0.007019,0.026158,0.061400,0.023772,0.022466,0.165334,0.116504,0.047563,-0.075278,0.114868,0.032204,-0.009071,0.008697,0.040551,0.020148,-0.007995,0.015184,0.028948
37,barrel,0,-0.000447,-0.013207,0.026529,-0.009138,0.053622,-0.004089,-0.053267,-0.014081,0.008697,0.012192,0.000201,-0.000058,-0.024732,-0.042218,0.003837,0.019049,0.027319,0.040483,0.020728,-0.005405,-0.033881,-0.002073,0.031463,0.008862,0.001405,0.027384,0.034868,0.005858,0.035531,0.033768,-0.030297,0.037654,0.049249,0.002473,0.025240,-0.009156,0.266460,1.000000,0.102659,0.049195,0.081963,0.056508,0.010529,-0.061339,0.056551,0.043188,0.060782,0.018537,0.365016,0.075533,0.013337,-0.010060,0.004201,0.022318,0.036016,0.022127,0.042473,-0.009783,-0.019148,-0.005856,0.015876,-0.092128,0.018390,0.049388,0.109809,0.063025,0.006894,0.022144,-0.006261,-0.039306,0.048820,-0.014453,0.003210,0.009942,-0.006676,0.078396,0.075740,0.029512,0.059434,0.004201,0.101559,-0.001846,0.063857,0.059936,0.053382,-0.022254,0.003572,0.034736,0.024896,0.037618,-0.030948,0.076187,0.021145,0.054329,-0.061078,-0.015203,-0.019054,-0.049242,-0.046953,0.010326
38,beer bottle,0,0.006852,0.036452,0.025530,0.060119,0.034854,0.019877,0.017019,0.061862,0.018538,-0.000203,0.028337,0.073149,0.056267,0.032764,0.026811,-0.010067,0.000630,0.028405,-0.015475,0.036367,-0.013105,0.032368,0.011867,-0.031814,0.004457,-0.050148,0.005917,-0.039401,0.040081,0.007041,0.050295,0.006309,0.061651,0.052329,-0.024109,0.000640,0.082558,0.102659,1.000000,0.020211,0.070970,-0.044649,0.039063,-0.044699,0.057078,0.072354,0.120210,0.071961,0.067256,0.019942,0.018006,-0.010643,0.064796,0.014064,-0.003133,0.049815,0.027767,-0.022583,0.042617,0.027768,0.016182,0.016991,-0.002013,0.022127,0.030978,0.047584,0.007872,0.015226,0.021916,0.003566,0.065187,0.043370,0.018263,0.032937,-0.001271,0.062203,0.014663,0.057380,0.018022,0.029588,0.101197,-0.045873,0.000300,0.016626,0.113534,0.003465,-0.020375,0.051376,0.040151,0.032961,-0.013692,0.058319,0.061634,0.014067,0.067876,0.034207,0.014431,-0.000113,0.002140,0.029375
39,bookshop,0,-0.007188,0.004677,0.042197,0.045540,0.020108,-0.040997,-0.037161,-0.013719,0.006390,-0.004110,-0.012075,-0.022817,-0.002196,0.005788,-0.028637,0.053072,0.075031,0.023539,0.000892,0.011103,0.023323,0.003088,-0.019466,-0.037253,-0.010117,-0.029124,-0.037173,0.010191,-0.059645,0.022894,0.028513,0.018088,0.005925,0.004880,0.010267,0.006392,0.097508,0.049195,0.020211,1.000000,0.026629,-0.010375,0.121269,0.027095,0.004024,0.029586,0.006733,0.064623,0.091384,0.007897,-0.004221,0.083743,0.040787,0.122230,0.075658,0.045395,0.024043,-0.018238,0.039656,0.009060,-0.009047,0.037268,0.044546,-0.004602,-0.015712,0.032173,0.053668,0.042714,0.003894,0.011644,0.042512,0.035478,0.022928,-0.004417,0.017830,0.023384,0.056019,0.011967,0.027235,0.027059,0.085281,-0.063449,0.007568,-0.000164,0.494807,-0.011881,0.041055,0.012174,0.077705,0.064795,-0.014350,0.111157,-0.018931,-0.015986,0.015460,-0.003325,0.052506,0.064993,0.024734,0.029814
40,cannon,0,-0.041478,-0.000507,0.077433,0.084828,-0.041435,-0.017913,0.000358,0.009898,-0.007068,0.024523,0.137227,0.035816,0.020911,0.007574,-0.037974,-0.017419,0.038694,0.044589,-0.011309,0.039501,-0.002940,0.028173,0.028573,-0.030717,0.011284,0.029833,-0.002207,0.028592,0.008168,0.008627,0.018680,-0.001173,0.057503,0.021465,-0.046930,0.034168,0.108625,0.081963,0.070970,0.026629,1.000000,0.046540,0.019246,0.042055,0.104868,0.041327,-0.039660,0.042506,0.093913,0.059026,0.007679,0.057520,0.016460,0.001500,-0.025700,0.050699,0.061369,0.025408,0.050361,0.051279,-0.020567,-0.049594,0.043722,-0.025152,0.141866,0.079432,0.040778,-0.010493,0.056120,0.023353,0.035997,0.043910,0.013104,0.040490,0.034276,0.025631,-0.034759,-0.029568,0.078836,-0.022162,0.009097,0.157637,-0.062140,0.056569,0.036198,0.009355,-0.053546,-0.010825,0.036895,0.101168,0.014581,0.054289,-0.002352,-0.021328,0.015066,0.034270,-0.004118,-0.025453,-0.028379,-0.021769
41,carousel,0,0.003768,-0.016630,0.131623,0.019206,-0.027328,0.053130,0.013159,-0.002225,-0.008991,0.031268,0.028027,0.058024,0.054674,0.035186,0.038554,0.012793,0.032649,0.037193,0.018701,0.042113,0.055944,0.033960,0.057184,0.055379,-0.043520,0.053326,-0.018178,0.029840,0.002785,0.008232,0.046607,-0.002704,0.038464,0.084199,0.035539,-0.020320,0.001315,0.056508,-0.044649,-0.010375,0.046540,1.000000,0.016722,0.022997,0.081127,0.074703,0.032007,0.008772,0.032871,0.062066,-0.050905,0.085578,0.049103,-0.050204,0.045254,-0.003909,0.013010,0.080654,0.026080,0.095395,-0.014827,0.026607,0.027698,0.017729,-0.001915,-0.013962,0.035441,0.050673,0.063201,-0.029138,-0.039619,0.001801,0.034364,0.050251,0.105321,0.047852,0.151979,0.042130,0.033374,0.040814,0.086863,0.008490,0.086754,0.042622,0.014252,0.085505,-0.029055,0.000522,0.018493,0.032695,-0.044897,0.020605,0.049507,0.033636,-0.015517,-0.026321,-0.012526,-0.030736,0.033413,0.019563
42,carton,0,0.012214,0.019090,0.014320,0.025350,0.011094,-0.023365,0.021599,0.016084,-0.033483,0.004784,0.015009,0.016975,0.037089,0.000512,-0.035181,0.025374,-0.004465,-0.039411,-0.010198,-0.024835,-0.024132,-0.057071,-0.020872,-0.032167,-0.056924,-0.008434,-0.031856,0.010828,-0.048248,0.012326,0.031710,0.015081,0.011174,0.006032,0.048120,0.004368,0.171158,0.010529,0.039063,0.121269,0.019246,0.016722,1.000000,0.021549,0.001127,0.035312,0.055987,0.001149,0.396619,0.006405,-0.015478,-0.038943,-0.021878,0.107522,0.103248,0.032424,0.062583,0.054008,-0.012172,0.025202,0.032799,0.049774,0.035891,-0.010669,-0.042951,0.054931,-0.008778,-0.048607,0.066845,0.055271,0.062505,0.010349,0.050180,0.028759,-0.059208,-0.002371,0.019500,0.024874,0.018429,-0.015664,0.048749,0.006133,-0.002349,0.051472,0.200814,0.023954,0.010608,0.128739,0.058304,0.046633,0.015810,0.027495,0.031341,0.001871,0.073031,0.034313,0.030499,0.018779,0.045259,0.007577
43,catamaran,0,-0.010845,0.025357,-0.018179,0.017189,-0.036581,0.033010,0.015478,0.052041,-0.021612,0.029518,0.027953,0.024583,0.002036,0.033793,-0.040462,-0.031551,-0.000371,0.008973,-0.051336,0.013027,-0.014053,-0.000332,-0.054184,-0.015467,0.020659,-0.005502,0.001420,0.017160,0.033555,0.030324,-0.019278,-0.031739,-0.002143,-0.034078,0.004781,0.044071,-0.027529,-0.061339,-0.044699,0.027095,0.042055,0.022997,0.021549,1.000000,0.001919,0.013014,-0.012980,0.060411,0.003915,-0.024842,0.003112,0.040964,-0.007735,-0.021669,-0.015618,-0.049313,0.064298,-0.029872,-0.005585,0.039381,-0.027765,0.037298,-0.018324,-0.044919,0.048396,-0.017303,0.003924,0.017729,0.049911,0.001823,-0.005167,-0.020128,-0.007118,-0.033129,0.044739,0.001433,0.002827,0.116475,0.094273,-0.028548,-0.021551,0.076463,0.036034,0.013912,-0.017602,0.081967,-0.011216,0.009851,-0.024523,0.015044,0.496736,0.058228,0.040280,-0.009143,0.009539,-0.016586,0.114410,0.056464,0.010987,-0.000742
