class_id,class_name,intro_session,0:house finch,1:robin,2:triceratops,3:green mamba,4:harvestman,5:toucan,6:goose,7:jellyfish,8:nematode,9:king crab,10:dugong,11:Walker hound,12:Ibizan hound,13:Saluki,14:golden retriever,15:Gordon setter,16:komondor,17:boxer,18:Tibetan mastiff,19:French bulldog,20:malamute,21:dalmatian,22:Newfoundland,23:miniature poodle,24:white wolf,25:African hunting dog,26:Arctic fox,27:lion,28:meerkat,29:ladybug,30:rhinoceros beetle,31:ant,32:black-footed ferret,33:three-toed sloth,34:rock beauty,35:aircraft carrier,36:ashcan,37:barrel,38:beer bottle,39:bookshop,40:cannon,41:carousel,42:carton,43:catamaran,44:chime,45:clog,46:cocktail shaker,47:combination lock,48:crate,49:cuirass,50:dishrag,51:dome,52:electric guitar,53:file,54:fire screen,55:frying pan,56:garbage truck,57:hair slide,58:holster,59:horizontal bar,60:hourglass,61:iPod,62:lipstick,63:miniskirt,64:missile,65:mixing bowl,66:oboe,67:organ,68:parallel bars,69:pencil box,70:photocopier,71:poncho,72:prayer rug,73:reel,74:school bus,75:scoreboard,76:slot,77:snorkel,78:solar dish,79:spider web,80:stage,81:tank,82:theater curtain,83:tile roof,84:tobacco shop,85:unicycle,86:upright,87:vase,88:wok,89:worm fence,90:yawl,91:street sign,92:consomme,93:trifle,94:hotdog,95:orange,96:cliff,97:coral reef,98:bolete,99:ear
20,malamute,0,-0.008164,-0.036401,-0.003815,-0.002680,0.034106,0.084936,0.039272,0.034410,0.053553,0.018294,-0.032815,0.056253,0.052762,0.115408,0.050943,-0.035859,0.024898,0.010929,0.206937,0.021085,1.000000,0.055350,0.021705,0.053082,0.315719,0.079828,0.199939,0.051715,0.012150,0.066103,0.078223,0.006513,0.186044,0.045933,-0.001294,0.034805,0.024513,-0.033881,-0.013105,0.023323,-0.002940,0.055944,-0.024132,-0.014053,0.032782,0.034449,-0.024295,0.005184,0.022362,-0.037849,-0.029183,0.038138,0.022845,0.059455,0.017334,0.012574,0.068771,-0.021776,-0.003040,0.059601,0.015269,0.007354,0.000160,0.023113,0.039193,0.016652,0.041304,0.021685,0.091583,-0.034646,0.060503,0.019321,0.044549,0.032977,0.049886,0.004447,0.002011,-0.012358,-0.000697,0.006818,0.053103,0.023764,-0.052951,0.037841,0.019637,0.034403,0.057506,-0.013804,-0.000994,0.018850,0.018984,0.001539,0.036178,0.055395,0.035453,0.042349,0.172915,0.035540,-0.009651,0.022277
21,dalmatian,0,-0.009254,-0.064489,0.031158,-0.060750,0.001583,0.007726,-0.022527,-0.044697,0.002106,-0.004665,0.031212,0.231521,0.169757,0.096976,0.030701,-0.005193,0.021802,0.127761,-0.043829,0.033924,0.055350,1.000000,0.022634,0.077492,0.001492,0.101956,0.028648,0.045224,-0.009164,0.079317,0.036348,0.056434,0.020875,-0.023628,-0.001161,0.003019,0.024009,-0.002073,0.032368,0.003088,0.028173,0.033960,-0.057071,-0.000332,0.010824,0.028763,-0.020650,0.042276,0.020710,0.036203,0.016261,0.024731,0.023406,0.009276,0.022468,-0.018006,0.004702,-0.000238,0.018515,0.006247,-0.038723,0.020550,0.029578,0.059563,-0.011576,0.005918,0.023256,0.036157,0.001832,0.043093,-0.019459,0.050424,-0.002203,0.038484,0.032127,0.011857,0.025232,0.041594,0.001976,0.049675,-0.012836,0.008294,0.019653,-0.006449,-0.025925,0.023745,-0.002895,0.043702,-0.012945,0.055758,0.020049,-0.013366,-0.010135,0.086728,0.043238,0.005862,0.035319,-0.046745,-0.016434,-0.024859
22,Newfoundland,0,0.015904,0.060743,0.050428,0.034329,0.013947,0.020244,0.031054,-0.006604,-0.009378,-0.003546,-0.005807,-0.083056,-0.087931,-0.083332,0.279273,0.210294,0.138598,0.048116,0.686971,0.022200,0.021705,0.022634,1.000000,0.067884,0.110186,0.063680,0.080181,0.066679,0.038950,-0.014377,-0.002835,0.035495,0.026503,-0.007433,0.040315,0.052232,-0.026108,0.031463,0.011867,-0.019466,0.028573,0.057184,-0.020872,-0.054184,0.025541,-0.007407,-0.065833,-0.045316,-0.003013,-0.002911,0.018570,0.020945,0.022318,-0.011542,0.006694,0.049998,-0.003347,-0.011608,-0.052600,0.012143,-0.008404,-0.019063,-0.022706,0.008468,-0.038961,-0.018601,0.003765,0.001818,-0.006067,0.009095,0.015139,0.078793,-0.005547,-0.047147,-0.021724,-0.024577,-0.033792,0.021397,-0.005717,0.053299,0.041925,-0.017726,0.014895,-0.007425,-0.031632,0.056411,0.007688,-0.010546,0.010493,-0.014357,-0.015563,-0.011294,-0.007642,0.013232,0.034987,-0.017639,0.057413,0.023705,0.033899,-0.001297
23,miniature poodle,0,0.042274,-0.051902,-0.006959,-0.001661,0.044821,0.012076,0.063124,0.016486,0.005998,0.053620,0.006159,0.040431,0.086321,0.118952,0.029898,0.094186,0.139386,0.009045,0.010839,0.038361,0.053082,0.077492,0.067884,1.000000,0.032780,0.039305,0.066460,0.052696,0.036679,0.034770,0.016604,0.027252,0.024814,0.009011,0.002045,0.017320,0.011974,0.008862,-0.031814,-0.037253,-0.030717,0.055379,-0.032167,-0.015467,-0.010719,0.018183,-0.020766,0.010857,0.006138,-0.004644,0.044317,0.066383,0.030081,-0.010153,-0.009464,-0.017736,0.033191,0.009867,0.001369,0.044565,0.015836,0.024508,-0.016284,0.027312,-0.001353,-0.006246,0.003037,0.010772,0.042409,0.012549,0.028266,0.031634,-0.008287,0.018737,0.034283,-0.009817,0.072387,0.022367,0.027454,0.022484,-0.030588,0.053026,-0.013989,0.044869,-0.047360,0.082665,-0.035377,0.012018,-0.029766,0.016691,-0.005624,0.000281,-0.053001,-0.017378,0.036496,0.030572,-0.016887,0.017487,-0.013973,0.065904
24,white wolf,0,0.006339,-0.005734,0.073621,0.064338,-0.012766,0.001309,-0.001140,-0.017532,0.044371,0.043875,0.036694,0.005719,0.101764,0.093779,0.100123,0.013313,0.111958,0.022093,0.143968,0.022699,0.315719,0.001492,0.110186,0.032780,1.000000,0.145278,0.683644,0.097155,0.057960,-0.023668,0.027300,-0.010925,0.033153,0.007562,0.058592,0.005469,0.020652,0.001405,0.004457,-0.010117,0.011284,-0.043520,-0.056924,0.020659,0.001358,-0.005596,0.003493,-0.004943,0.006957,-0.017852,-0.014316,0.018168,0.008493,-0.002423,0.000618,-0.011091,0.026164,-0.032080,-0.032430,0.048189,-0.074278,0.022752,0.022864,-0.012908,0.038792,0.002436,-0.013290,0.018943,0.071431,0.025672,0.005998,-0.017350,-0.016357,0.039213,0.026578,-0.018381,-0.085802,-0.035255,0.024860,0.015627,0.003674,-0.008773,0.040122,0.025014,-0.005278,0.045186,0.015964,-0.042234,-0.037442,0.029339,-0.002494,-0.016320,0.038535,0.056037,-0.019770,0.075057,0.041440,0.024284,0.024292,0.035013
25,African hunting dog,0,0.025526,-0.019633,0.055691,0.056621,0.011141,0.073472,0.009459,0.018312,0.013867,-0.035069,0.074140,0.046967,0.143549,0.131301,0.031019,0.066584,0.035586,-0.008138,0.102313,0.045938,0.079828,0.101956,0.063680,0.039305,0.145278,1.000000,0.143925,0.121899,0.052864,0.046416,0.062988,0.067136,0.084937,0.091699,0.039513,0.068517,0.062955,0.027384,-0.050148,-0.029124,0.029833,0.053326,-0.008434,-0.005502,0.038823,0.012816,-0.019416,0.075487,0.043514,-0.008326,0.001940,0.021399,0.042315,0.021275,0.057364,-0.006186,0.001592,0.014996,-0.059332,0.031986,0.024244,0.055010,-0.052454,-0.036505,0.074284,-0.019510,0.003425,0.021803,0.028263,0.078079,0.061061,0.015923,0.060828,0.045260,0.044111,0.039249,0.004126,0.061380,0.033476,0.050182,-0.003378,0.071961,0.064692,0.036819,-0.011375,0.007098,-0.008566,0.041890,-0.026223,0.051363,-0.050062,0.041420,0.046690,-0.014622,0.029197,-0.030611,0.027152,0.013541,0.004967,0.008380
26,Arctic fox,0,-0.004206,-0.028935,0.017665,0.081050,-0.008473,0.011091,0.029456,-0.021314,0.064036,-0.008071,0.020322,0.017642,0.017185,0.042523,0.033854,-0.008615,0.041591,-0.024992,0.078500,0.001265,0.199939,0.028648,0.080181,0.066460,0.683644,0.143925,1.000000,0.064557,0.102771,-0.055716,-0.028445,-0.008813,0.167840,-0.007025,0.107301,-0.013230,-0.033135,0.034868,0.005917,-0.037173,-0.002207,-0.018178,-0.031856,0.001420,0.025100,-0.026351,-0.004231,-0.029045,0.044396,-0.055168,0.008981,0.001743,0.011368,-0.022337,0.000570,0.012612,-0.013994,0.006849,-0.043707,0.083633,-0.022965,-0.012097,-0.008512,-0.024098,0.074364,0.020245,-0.021743,0.011728,0.092126,-0.002819,-0.008791,0.012321,0.007743,0.042293,0.046005,-0.012639,-0.038612,-0.039695,0.032672,0.009320,-0.006999,-0.025145,0.032639,0.002977,-0.036949,0.010184,0.004440,-0.048642,-0.003449,0.031011,0.009109,-0.035973,0.035095,0.041925,-0.025552,0.077565,-0.004155,0.041430,0.036049,0.015960
27,lion,0,0.030652,0.028147,0.020043,0.053151,0.068915,0.064309,0.045602,0.064946,0.004126,-0.001536,0.029085,0.053139,0.089514,0.070019,0.094395,0.052687,0.064138,0.063781,0.128491,0.040825,0.051715,0.045224,0.066679,0.052696,0.097155,0.121899,0.064557,1.000000,0.015132,0.025179,0.005137,0.030917,0.023818,0.065932,0.110325,0.051233,-0.048072,0.005858,-0.039401,0.010191,0.028592,0.029840,0.010828,0.017160,0.008999,0.014002,-0.022114,0.042595,-0.006817,0.049645,-0.020177,0.005813,0.059142,-0.045097,-0.028767,0.007623,-0.017824,-0.023391,-0.050408,-0.028087,0.045169,0.024456,-0.001340,0.019169,0.014033,-0.013183,-0.032386,-0.000483,-0.016998,-0.005512,0.033840,-0.017698,-0.001311,0.026917,0.030187,0.002288,0.020375,0.019078,0.013654,0.018080,0.037911,0.066089,0.041127,-0.000784,-0.003483,0.027046,0.043111,-0.002250,0.020758,-0.030495,0.004913,-0.022970,0.021681,-0.021826,0.080709,0.042241,0.073164,0.002541,0.076378,0.048368
28,meerkat,0,0.011697,0.030398,0.086826,0.072566,0.018612,0.019762,0.073471,0.005867,0.040483,-0.004543,-0.075156,0.007509,0.030300,0.059989,0.067631,0.081069,-0.014129,0.025387,0.041706,-0.008295,0.012150,-0.009164,0.038950,0.036679,0.057960,0.052864,0.102771,0.015132,1.000000,-0.013341,0.021656,0.017770,0.122122,0.095767,0.037254,-0.019624,-0.033928,0.035531,0.040081,-0.059645,0.008168,0.002785,-0.048248,0.033555,0.018983,0.002485,0.029112,0.004196,0.032073,0.006676,0.068462,0.000004,0.037569,-0.007165,-0.008891,0.010807,-0.013691,0.053464,0.032699,0.030142,0.069879,-0.002401,0.039794,0.036124,0.077245,0.028898,-0.010632,0.002985,0.020796,0.104242,-0.005763,0.098830,-0.004849,-0.039141,-0.035944,0.032712,0.016715,0.018427,-0.015028,0.024764,0.024855,0.033511,-0.000747,0.023712,-0.033224,0.069566,-0.005422,0.048537,0.024126,0.009689,0.024403,-0.012578,0.009116,-0.038198,0.005619,-0.005919,0.041615,-0.006665,-0.035545,-0.022808
29,ladybug,0,0.068638,0.017982,0.063205,0.011419,0.082768,0.031765,0.045574,0.027491,0.054093,0.030101,0.014489,0.040779,-0.009930,0.005092,0.014122,0.010537,0.000166,0.063040,0.003856,0.049465,0.066103,0.079317,-0.014377,0.034770,-0.023668,0.046416,-0.055716,0.025179,-0.013341,1.000000,0.101364,0.214614,0.001828,0.061039,0.079123,0.019136,0.036554,0.033768,0.007041,0.022894,0.008627,0.008232,0.012326,0.030324,-0.060340,0.057822,0.006580,0.017625,0.010813,-0.008436,-0.016593,0.048251,-0.015299,0.011325,-0.002372,0.005822,0.066863,0.022833,-0.012220,-0.041670,0.033855,0.039582,0.071360,-0.027314,0.039244,0.002927,0.022279,0.000424,-0.020770,0.034182,-0.032553,0.002294,-0.000667,0.028904,0.052395,-0.034512,-0.071968,0.026989,0.027337,0.085510,0.017966,-0.015681,0.050338,0.037557,0.006921,0.040269,-0.048725,0.063783,0.005932,0.062403,-0.000347,0.056313,0.005729,0.010043,-0.043188,0.015609,0.041946,0.017709,-0.005318,-0.020884
30,rhinoceros beetle,0,0.028173,0.030825,0.167074,0.045356,-0.011172,0.065979,0.069752,-0.048929,0.009404,0.068450,0.052170,0.006608,0.030622,0.029303,0.025215,0.047465,0.033967,0.000342,-0.006669,0.058263,0.078223,0.036348,-0.002835,0.016604,0.027300,0.062988,-0.028445,0.005137,0.021656,0.101364,1.000000,0.094379,0.020254,0.057043,-0.003293,-0.003635,0.004300,-0.030297,0.050295,0.028513,0.018680,0.046607,0.031710,-0.019278,-0.020221,0.060008,0.021428,-0.042379,-0.010238,0.066559,-0.029113,0.012449,-0.030550,0.003823,-0.010492,0.005538,0.035821,0.064833,0.069885,0.012457,-0.044366,-0.005105,0.041444,-0.015452,0.030496,-0.001366,-0.020352,0.010267,0.002627,-0.001084,0.021238,-0.033315,-0.030936,0.066184,0.023999,0.042215,0.049806,0.057813,-0.024320,0.036491,-0.034789,-0.004808,-0.011249,-0.019481,-0.003973,0.034561,0.066713,0.038747,0.036637,-0.032816,0.003701,0.004299,0.018241,0.032334,0.044818,0.018670,0.048031,0.016364,0.039250,0.001189
31,ant,0,0.053771,0.082517,0.026838,0.021662,0.269328,0.048811,0.050312,0.011113,0.066250,0.036494,0.035909,0.046818,0.054557,0.030587,0.021670,0.043087,-0.026014,-0.012087,0.068077,0.038217,0.006513,0.056434,0.035495,0.027252,-0.010925,0.067136,-0.008813,0.030917,0.017770,0.214614,0.094379,1.000000,0.027620,0.015758,-0.006753,0.061248,0.024503,0.037654,0.006309,0.018088,-0.001173,-0.002704,0.015081,-0.031739,0.003294,-0.001504,0.024264,0.060854,0.012832,0.000579,0.039199,0.029692,0.028994,0.030677,-0.006594,0.012065,0.046260,0.009828,-0.012219,-0.014898,0.096086,0.039891,0.050922,0.040996,0.005651,-0.020018,0.032547,0.042170,-0.004337,0.025992,-0.010581,-0.015458,0.045422,0.059709,-0.001292,0.030655,-0.007957,0.032499,0.028116,0.085204,0.010733,-0.005590,-0.038025,0.039762,0.014838,0.022921,-0.018270,0.051344,-0.003189,0.046547,-0.016298,0.004301,0.015550,0.007867,0.033156,-0.020896,0.018874,0.067978,0.032006,0.045553
32,black-footed ferret,0,-0.032929,0.048887,-0.000311,0.050575,-0.002544,0.065818,0.084269,0.004805,0.066350,-0.007902,0.043256,-0.028395,0.017451,-0.007965,0.026751,-0.017155,0.027376,0.003472,0.037098,0.013235,0.186044,0.020875,0.026503,0.024814,0.033153,0.084937,0.167840,0.023818,0.122122,0.001828,0.020254,0.027620,1.000000,0.074826,0.006486,0.075311,-0.034140,0.049249,0.061651,0.005925,0.057503,0.038464,0.011174,-0.002143,-0.021902,0.033671,-0.012406,-0.000902,0.009511,-0.022880,0.039211,0.024612,0.026905,0.018744,0.001591,0.012917,0.021068,-0.009423,0.085256,-0.003141,-0.026470,0.027861,-0.026328,0.005825,0.020292,0.048666,0.022094,-0.026266,-0.013979,0.060833,0.053004,0.015997,0.003302,-0.036003,0.006890,0.044443,0.059610,0.014742,-0.015716,-0.022690,0.024837,0.076191,-0.019155,-0.064003,0.039368,-0.010459,0.003648,0.031172,-0.011966,0.024068,0.012875,-0.000071,-0.029849,0.026177,-0.039777,-0.021770,0.038869,0.013608,0.003623,0.041986
33,three-toed sloth,0,0.118863,0.026516,0.053145,0.050110,0.115254,0.074028,0.088847,0.037291,-0.017279,0.026864,0.049000,-0.023784,0.024553,0.086799,0.081819,0.054403,0.013863,0.023830,-0.009601,-0.024137,0.045933,-0.023628,-0.007433,0.009011,0.007562,0.091699,-0.007025,0.065932,0.095767,0.061039,0.057043,0.015758,0.074826,1.000000,-0.012619,0.032509,0.030449,0.002473,0.052329,0.004880,0.021465,0.084199,0.006032,-0.034078,0.040215,0.008950,0.048722,0.030246,0.022827,0.025877,0.018963,0.066546,-0.026729,0.030064,0.026069,0.002315,0.047160,0.077724,0.008860,0.098867,0.056643,0.038503,0.027476,-0.032137,-0.016319,-0.025833,0.038697,-0.032279,0.047866,-0.000185,0.038223,0.013082,0.026719,0.020391,-0.005437,0.035839,0.034778,0.039913,0.031969,0.085621,0.046523,0.027769,0.062696,0.044171,0.022150,0.016311,0.033966,0.022022,-0.004100,-0.020780,-0.016600,0.046683,0.034488,-0.034602,-0.030719,-0.048710,-0.006854,0.079217,0.062003,0.015743
34,rock beauty,0,-0.017009,0.025006,0.024953,0.027334,-0.009948,0.101854,0.018458,0.019765,0.017084,0.023977,0.124136,0.043154,0.020619,0.032185,0.030590,0.023887,-0.023242,0.002986,0.031355,0.068648,-0.001294,-0.001161,0.040315,0.002045,0.058592,0.039513,0.107301,0.110325,0.037254,0.079123,-0.003293,-0.006753,0.006486,-0.012619,1.000000,-0.011979,-0.018970,0.025240,-0.024109,0.010267,-0.046930,0.035539,0.048120,0.004781,0.062337,0.056366,-0.004626,-0.078992,0.019729,0.021152,0.082409,0.025535,-0.012112,-0.047995,-0.012926,-0.012605,-0.007518,-0.001983,0.025054,-0.005587,0.004357,0.002548,0.002690,-0.016756,0.044288,0.036798,-0.007592,-0.045338,-0.021399,0.059316,0.017980,0.019138,-0.026269,0.053291,0.016377,0.049912,0.031726,0.164665,0.027138,0.012181,-0.012732,-0.008518,-0.002753,-0.036478,0.004963,-0.021021,-0.027243,0.012298,-0.021949,-0.013137,0.131584,0.012776,0.002715,-0.016824,-0.007237,0.076510,0.055372,0.356512,0.069843,-0.026942
35,aircraft carrier,0,0.037980,0.079126,0.006303,0.063210,0.009102,-0.003834,0.054883,-0.002308,-0.026882,0.009783,0.051983,0.001158,0.008377,-0.013981,0.046833,-0.015786,0.002953,-0.001708,0.063426,0.002149,0.034805,0.003019,0.052232,0.017320,0.005469,0.068517,-0.013230,0.051233,-0.019624,0.019136,-0.003635,0.061248,0.075311,0.032509,-0.011979,1.000000,-0.030152,-0.009156,0.000640,0.006392,0.034168,-0.020320,0.004368,0.044071,0.002956,0.002402,-0.001615,0.012076,-0.016894,0.008659,0.005756,0.027033,0.034807,-0.019850,-0.003289,0.017578,-0.010760,0.071827,0.054992,-0.020192,0.012063,-0.030567,-0.015723,-0.026607,0.116599,-0.003911,0.063343,-0.017422,-0.023666,0.025821,0.048767,0.002884,0.015234,-0.024665,-0.000418,0.003941,0.022169,0.025631,0.022512,-0.040450,-0.003997,0.063326,-0.005240,-0.015472,-0.028476,0.006969,-0.032413,0.013324,-0.015562,-0.035066,0.010605,0.011503,0.020403,-0.026819,-0.000564,-0.049439,0.057222,0.005111,-0.011858,0.008014
36,ashcan,0,-0.008386,-0.049821,0.034454,0.038588,0.005530,-0.024325,-0.022125,0.029965,-0.023917,-0.008601,0.022813,0.015321,0.013479,-0.013056,-0.004199,0.000549,0.041982,0.016723,-0.032229,-0.005639,0.024513,0.024009,-0.026108,0.011974,0.020652,0.062955,-0.033135,-0.048072,-0.033928,0.036554,0.004300,0.024503,-0.034140,0.030449,-0.018970,-0.030152,1.000000,0.266460,0.082558,0.097508,0.108625,0.001315,0.171158,-0.027529,0.043622,0.009680,0.160124,0.070262,0.251608,0.020064,0.001711,0.020926,-0.010586,0.198243,0.168704,0.041084,0.201132,-0.005762,-0.006200,0.009239,0.008440,0.057590,0.022965,0.077431,0.079696,0.044831,-0.002911,-0.005821,0.078064,0.038352,0.054092,0.050661,-0.017151,0.065239,0.022803,-0.001497,0.056674,0.036190,0.092075,-0.020584,0.021148,-0.019209,-0.003326,0.049365,0.085445,0.057094,0.011874,0.147022,0.090476,0.031731,-0.071013,0.114093,0.035748,-0.016922,0.011429,0.044267,0.008630,-0.009311,0.020701,0.031235
37,barrel,0,-0.000447,-0.013207,0.026529,-0.009138,0.053622,-0.004089,-0.053267,-0.014081,0.008697,0.012192,0.000201,-0.000058,-0.024732,-0.042218,0.003837,0.019049,0.027319,0.040483,0.020728,-0.005405,-0.033881,-0.002073,0.031463,0.008862,0.001405,0.027384,0.034868,0.005858,0.035531,0.033768,-0.030297,0.037654,0.049249,0.002473,0.025240,-0.009156,0.266460,1.000000,0.102659,0.049195,0.081963,0.056508,0.010529,-0.061339,0.056551,0.043188,0.060782,0.018537,0.365016,0.075533,0.013337,-0.010060,0.004201,0.022318,0.036016,0.022127,0.042473,-0.009783,-0.019148,-0.005856,0.026905,-0.088314,0.014536,0.037546,0.088972,0.047879,-0.000457,0.020236,0.003144,-0.026997,0.050552,-0.012621,0.004653,0.003471,-0.001276,0.058092,0.067846,0.017861,0.085729,0.002496,0.089331,-0.003886,0.057757,0.064249,0.074296,-0.003437,0.005781,0.060661,-0.013084,0.060068,-0.037849,0.074635,0.026703,0.055016,-0.066369,0.010132,-0.018563,-0.035604,-0.047665,0.010913
38,beer bottle,0,0.006852,0.036452,0.025530,0.060119,0.034854,0.019877,0.017019,0.061862,0.018538,-0.000203,0.028337,0.073149,0.056267,0.032764,0.026811,-0.010067,0.000630,0.028405,-0.015475,0.036367,-0.013105,0.032368,0.011867,-0.031814,0.004457,-0.050148,0.005917,-0.039401,0.040081,0.007041,0.050295,0.006309,0.061651,0.052329,-0.024109,0.000640,0.082558,0.102659,1.000000,0.020211,0.070970,-0.044649,0.039063,-0.044699,0.057078,0.072354,0.120210,0.071961,0.067256,0.019942,0.018006,-0.010643,0.064796,0.014064,-0.003133,0.049815,0.027767,-0.022583,0.042617,0.027768,0.015246,0.025161,0.018112,0.031292,0.023697,0.042487,0.025443,0.003798,0.014948,0.016004,0.062381,0.046416,0.015594,0.033250,0.000956,0.063027,0.021429,0.055537,0.004181,0.033241,0.078473,-0.043533,0.008377,0.013747,0.113139,0.027984,-0.015692,0.050892,0.047777,0.047150,-0.024373,0.043665,0.060004,0.014433,0.059737,0.043741,0.025180,0.002969,0.004472,0.016685
39,bookshop,0,-0.007188,0.004677,0.042197,0.045540,0.020108,-0.040997,-0.037161,-0.013719,0.006390,-0.004110,-0.012075,-0.022817,-0.002196,0.005788,-0.028637,0.053072,0.075031,0.023539,0.000892,0.011103,0.023323,0.003088,-0.019466,-0.037253,-0.010117,-0.029124,-0.037173,0.010191,-0.059645,0.022894,0.028513,0.018088,0.005925,0.004880,0.010267,0.006392,0.097508,0.049195,0.020211,1.000000,0.026629,-0.010375,0.121269,0.027095,0.004024,0.029586,0.006733,0.064623,0.091384,0.007897,-0.004221,0.083743,0.040787,0.122230,0.075658,0.045395,0.024043,-0.018238,0.039656,0.009060,-0.000801,0.042342,0.053083,0.032856,-0.024165,0.021954,0.048294,0.039190,0.006261,0.042005,0.043294,0.033686,0.028451,-0.002724,0.028291,0.016840,0.051496,0.003427,0.036952,0.027152,0.081879,-0.069632,0.011747,0.021275,0.565471,0.017311,0.052508,0.028083,0.061429,0.049572,-0.014680,0.102298,-0.019493,0.000616,0.017589,-0.002030,0.044218,0.072488,0.026175,0.024378
40,cannon,0,-0.041478,-0.000507,0.077433,0.084828,-0.041435,-0.017913,0.000358,0.009898,-0.007068,0.024523,0.137227,0.035816,0.020911,0.007574,-0.037974,-0.017419,0.038694,0.044589,-0.011309,0.039501,-0.002940,0.028173,0.028573,-0.030717,0.011284,0.029833,-0.002207,0.028592,0.008168,0.008627,0.018680,-0.001173,0.057503,0.021465,-0.046930,0.034168,0.108625,0.081963,0.070970,0.026629,1.000000,0.046540,0.019246,0.042055,0.104868,0.041327,-0.039660,0.042506,0.093913,0.059026,0.007679,0.057520,0.016460,0.001500,-0.025700,0.050699,0.061369,0.025408,0.050361,0.051279,-0.014397,-0.037623,0.046937,-0.001240,0.164666,0.063269,0.030062,-0.009043,0.078080,0.018677,0.042369,0.029630,-0.005832,0.049700,0.041371,0.015092,-0.034431,-0.025801,0.077037,-0.031447,0.005046,0.178582,-0.060209,0.059967,0.039558,0.029638,-0.053121,-0.015788,0.018659,0.081036,0.017507,0.069774,0.022550,-0.007579,0.010039,0.032152,0.002934,-0.032034,-0.020028,-0.017690
41,carousel,0,0.003768,-0.016630,0.131623,0.019206,-0.027328,0.053130,0.013159,-0.002225,-0.008991,0.031268,0.028027,0.058024,0.054674,0.035186,0.038554,0.012793,0.032649,0.037193,0.018701,0.042113,0.055944,0.033960,0.057184,0.055379,-0.043520,0.053326,-0.018178,0.029840,0.002785,0.008232,0.046607,-0.002704,0.038464,0.084199,0.035539,-0.020320,0.001315,0.056508,-0.044649,-0.010375,0.046540,1.000000,0.016722,0.022997,0.081127,0.074703,0.032007,0.008772,0.032871,0.062066,-0.050905,0.085578,0.049103,-0.050204,0.045254,-0.003909,0.013010,0.080654,0.026080,0.095395,-0.012755,0.025206,0.015745,0.052415,-0.009448,-0.013934,0.027406,0.050842,0.057633,-0.020312,-0.038759,-0.022000,0.036947,0.039105,0.108820,0.021675,0.146580,0.058223,0.026168,0.048859,0.099965,0.005569,0.097806,0.039052,0.016634,0.086650,-0.034950,0.039069,0.024862,0.033799,-0.032063,0.021712,0.049450,0.046041,-0.014595,-0.039001,0.009762,-0.024154,0.031944,0.029726
42,carton,0,0.012214,0.019090,0.014320,0.025350,0.011094,-0.023365,0.021599,0.016084,-0.033483,0.004784,0.015009,0.016975,0.037089,0.000512,-0.035181,0.025374,-0.004465,-0.039411,-0.010198,-0.024835,-0.024132,-0.057071,-0.020872,-0.032167,-0.056924,-0.008434,-0.031856,0.010828,-0.048248,0.012326,0.031710,0.015081,0.011174,0.006032,0.048120,0.004368,0.171158,0.010529,0.039063,0.121269,0.019246,0.016722,1.000000,0.021549,0.001127,0.035312,0.055987,0.001149,0.396619,0.006405,-0.015478,-0.038943,-0.021878,0.107522,0.103248,0.032424,0.062583,0.054008,-0.012172,0.025202,0.039989,0.039403,0.047907,0.019369,-0.028531,0.051131,-0.018319,-0.052410,0.055745,0.073018,0.070829,0.001753,0.042972,0.023619,-0.052732,0.004669,0.007332,0.017562,0.022882,-0.015895,0.054189,0.009300,-0.003794,0.055294,0.204894,0.024523,0.008762,0.107766,0.047575,0.036165,0.011035,0.031278,0.023403,0.011857,0.072046,0.057253,0.028165,0.023238,0.044014,-0.003549
43,catamaran,0,-0.010845,0.025357,-0.018179,0.017189,-0.036581,0.033010,0.015478,0.052041,-0.021612,0.029518,0.027953,0.024583,0.002036,0.033793,-0.040462,-0.031551,-0.000371,0.008973,-0.051336,0.013027,-0.014053,-0.000332,-0.054184,-0.015467,0.020659,-0.005502,0.001420,0.017160,0.033555,0.030324,-0.019278,-0.031739,-0.002143,-0.034078,0.004781,0.044071,-0.027529,-0.061339,-0.044699,0.027095,0.042055,0.022997,0.021549,1.000000,0.001919,0.013014,-0.012980,0.060411,0.003915,-0.024842,0.003112,0.040964,-0.007735,-0.021669,-0.015618,-0.049313,0.064298,-0.029872,-0.005585,0.039381,-0.027366,0.048315,-0.016453,-0.028439,0.074945,-0.019543,0.004812,0.009987,0.051874,0.010041,-0.001801,-0.023605,0.005112,0.001340,0.050486,0.008155,0.000261,0.118583,0.085421,-0.033407,-0.002809,0.080845,0.027890,0.014907,-0.021403,0.078307,-0.013052,-0.005058,-0.017912,0.002820,0.511631,0.066664,0.043895,-0.008078,0.008535,0.006588,0.118938,0.043042,0.017887,-0.006885
