class_id,class_name,intro_session,0:apple,1:aquarium fish,2:baby,3:bear,4:beaver,5:bed,6:bee,7:beetle,8:bicycle,9:bottle,10:bowl,11:boy,12:bridge,13:bus,14:butterfly,15:camel,16:can,17:castle,18:caterpillar,19:cattle,20:chair,21:chimpanzee,22:clock,23:cloud,24:cockroach,25:couch,26:crab,27:crocodile,28:cup,29:dinosaur,30:dolphin,31:elephant,32:flatfish,33:forest,34:fox,35:girl,36:hamster,37:house,38:kangaroo,39:keyboard,40:lamp,41:lawn mower,42:leopard,43:lion,44:lizard,45:lobster,46:man,47:maple tree,48:motorcycle,49:mountain,50:mouse,51:mushroom,52:oak tree,53:orange,54:orchid,55:otter,56:palm tree,57:pear,58:pickup truck,59:pine tree,60:plain,61:plate,62:poppy,63:porcupine,64:possum,65:rabbit,66:raccoon,67:ray,68:road,69:rocket,70:rose,71:sea,72:seal,73:shark,74:shrew,75:skunk,76:skyscraper,77:snail,78:snake,79:spider,80:squirrel,81:streetcar,82:sunflower,83:sweet pepper,84:table,85:tank,86:telephone,87:television,88:tiger,89:tractor,90:train,91:trout,92:tulip,93:turtle,94:wardrobe,95:whale,96:willow tree,97:wolf,98:woman,99:worm
82,sunflower,5,0.147235,0.133332,0.065098,0.120617,0.107403,0.049155,0.279528,0.121927,0.105013,0.121299,0.165633,0.058802,0.074381,0.148612,0.236159,0.088567,0.140567,0.095706,0.173599,0.069736,0.076684,0.038461,0.198068,0.132727,0.085201,0.063411,0.106691,0.061328,0.113406,0.140210,0.061802,0.069832,0.093371,0.120457,0.119016,0.080026,0.092693,0.136171,0.064711,0.056851,0.140286,0.091657,0.120295,0.155468,0.131575,0.114626,0.066482,0.093724,0.125722,0.102476,0.099195,0.111681,0.090119,0.208477,0.105640,0.092957,0.149246,0.186180,0.129528,0.138430,0.093207,0.147099,0.151884,0.151556,0.017416,0.067418,0.038726,0.080332,0.067376,0.069416,0.169620,0.064500,0.097847,0.077757,0.081512,0.075963,0.047847,0.056928,0.003571,0.086674,0.094477,0.109360,1.000000,0.164487,0.079854,0.054652,0.106810,0.060225,0.112274,0.162684,0.076543,0.128283,0.137671,0.101981,0.118894,0.157227,0.044992,0.019169,0.105693,0.066776
83,sweet pepper,5,0.303461,0.084055,0.115992,0.119676,0.120993,0.053177,0.108593,0.136482,0.104510,0.221202,0.222083,0.150695,0.066991,0.101896,0.112674,0.115974,0.151863,0.101331,0.172792,0.112986,0.137763,0.067553,0.164705,0.059471,0.014464,0.109384,0.177189,0.100593,0.144549,0.139081,0.058421,0.060601,0.063756,0.062487,0.101323,0.146856,0.113755,0.108059,0.076913,0.087391,0.119175,0.108371,0.099142,0.099807,0.131933,0.212374,0.136468,0.157788,0.086513,0.047714,0.129821,0.110492,0.126716,0.243340,0.076061,0.138645,0.071376,0.291030,0.125043,0.132482,0.062288,0.165705,0.099649,0.118996,0.029669,0.124791,0.102184,0.052987,0.058340,0.103277,0.193452,0.035167,0.061204,0.025976,0.091266,0.153769,0.076999,0.085964,0.052785,0.097876,0.068110,0.090195,0.164487,1.000000,0.045359,0.120358,0.175168,0.108567,0.048140,0.129350,0.095500,0.057523,0.125538,0.074307,0.031319,0.126602,0.062564,0.086730,0.107963,0.132976
84,table,5,0.147173,0.048532,0.241071,0.095599,0.122671,0.271485,0.120601,0.085828,0.197019,0.168309,0.330243,0.282636,0.189885,0.125830,0.134544,0.107120,0.178553,0.163372,0.124597,0.069945,0.302586,0.067022,0.193395,0.173142,0.073888,0.282873,0.124473,0.138798,0.306022,0.151223,0.075214,0.079475,0.197892,0.197209,0.078258,0.289259,0.060860,0.241249,0.135918,0.098693,0.415296,0.127741,0.044046,0.054826,0.134724,0.168753,0.290018,0.157539,0.137314,0.100965,0.089544,0.133677,0.164867,0.092149,0.083558,0.196641,0.145936,0.187204,0.116864,0.203545,0.147531,0.291358,0.029738,0.126797,0.051057,0.147325,0.055389,0.149965,0.158596,0.115116,0.162296,0.146128,0.086075,0.071188,0.069602,0.227700,0.105134,0.106167,0.066037,0.147937,0.149217,0.104876,0.079854,0.045359,1.000000,0.085768,0.091439,0.188271,0.031048,0.097303,0.033822,0.117004,0.056899,0.131701,0.263728,0.129624,0.151864,0.063057,0.186928,0.105003
85,tank,6,0.101530,0.092341,0.074751,0.165904,0.167135,0.123719,0.153344,0.166809,0.149870,0.120207,0.178790,0.131217,0.166383,0.239699,0.148247,0.127449,0.119609,0.169320,0.185507,0.118605,0.106601,0.120713,0.119768,0.153482,0.128448,0.135802,0.165105,0.286765,0.073053,0.211121,0.115726,0.129783,0.173667,0.163598,0.044785,0.131822,0.104999,0.208613,0.112569,0.091796,0.140666,0.194668,0.145970,0.166474,0.211806,0.186812,0.155116,0.159198,0.246870,0.161801,0.092638,0.076858,0.167592,0.031696,0.051707,0.225309,0.135231,0.084265,0.265573,0.215095,0.206610,0.100729,0.019375,0.101820,0.029930,0.152572,0.118463,0.179208,0.170267,0.209397,0.070951,0.100356,0.117427,0.067556,0.064712,0.186475,0.160919,0.119837,0.128658,0.136684,0.125575,0.158531,0.054652,0.120358,0.085768,1.000000,0.171889,0.102387,0.084492,0.399278,0.232159,0.157417,0.043215,0.138632,0.056201,0.229281,0.143407,0.106313,0.087533,0.143215
86,telephone,6,0.138631,0.029599,0.115765,0.123980,0.088133,0.108138,0.074360,0.144664,0.139343,0.187648,0.199741,0.113197,0.106988,0.192885,0.134014,0.080524,0.155892,0.124447,0.107093,0.072809,0.233062,0.075982,0.239882,0.059268,0.100186,0.166402,0.144206,0.104917,0.175556,0.142068,0.068119,0.136212,0.112513,0.090215,0.005832,0.114622,0.073893,0.091465,0.078771,0.220445,0.234625,0.179766,0.095275,0.097745,0.089803,0.117405,0.141350,0.070832,0.160341,0.054969,0.125935,0.071944,0.076126,0.131699,0.029386,0.136030,0.071664,0.149771,0.122210,0.086812,0.044516,0.173194,0.041241,0.084888,0.020706,0.133221,0.031771,0.048139,0.031478,0.005602,0.131469,0.068898,0.036266,0.014976,0.065992,0.126495,0.102580,0.117292,0.107973,0.110341,0.008197,0.135062,0.106810,0.175168,0.091439,0.171889,1.000000,0.239858,0.083041,0.081220,0.079174,0.101789,0.089691,0.107177,0.108338,0.152577,0.052090,0.029511,0.070867,0.093057
87,television,6,0.150537,0.080065,0.190779,0.120042,0.110509,0.174036,0.152937,0.109401,0.214827,0.202572,0.227957,0.221750,0.146912,0.201411,0.163818,-0.007052,0.165854,0.176608,0.090199,0.071925,0.292747,0.066583,0.301298,0.191230,0.089632,0.233167,0.128682,0.080591,0.165936,0.127008,0.079962,0.026670,0.128773,0.145057,0.048410,0.203325,0.092990,0.202101,0.088717,0.270008,0.298895,0.139713,0.091868,0.101639,0.163701,0.146661,0.263485,0.143946,0.144899,0.111661,0.054349,0.055998,0.135554,0.093046,0.095605,0.155085,0.108933,0.115164,0.159536,0.150637,0.142486,0.197462,0.048470,0.026604,-0.046442,0.093824,0.022729,0.135794,0.079632,0.096875,0.173913,0.143341,0.033614,0.091313,0.014115,0.183652,0.215920,0.062502,0.088910,0.123025,0.079261,0.090113,0.060225,0.108567,0.188271,0.102387,0.239858,1.000000,0.061828,0.085458,0.090827,0.110581,0.110847,0.108051,0.239475,0.150530,0.095971,0.058648,0.159523,0.147499
88,tiger,6,0.053954,0.109438,0.119593,0.180326,0.171764,0.107933,0.157560,0.137195,0.069388,0.068702,0.094755,0.120654,0.039692,0.056392,0.141377,0.064098,0.092477,0.077168,0.163202,0.121291,0.061817,0.145770,0.093481,0.051536,0.076983,0.114694,0.195475,0.174284,0.086770,0.204777,0.028987,0.101134,0.090557,0.088141,0.245519,0.114631,0.130545,0.037036,0.221068,0.083892,0.063639,0.032308,0.650929,0.355669,0.193371,0.194704,0.136561,0.032201,0.083112,0.064233,0.207018,0.099939,0.035270,0.074154,0.104155,0.197461,0.061270,0.074438,0.064797,0.061520,0.076331,0.090033,0.005476,0.097909,0.166165,0.229265,0.230287,0.094070,0.042292,-0.006880,0.101019,0.017638,0.122624,0.058567,0.183499,0.114641,0.099182,0.082034,0.086214,0.128880,0.139773,0.015388,0.112274,0.048140,0.031048,0.084492,0.083041,0.061828,1.000000,0.090065,0.070983,0.098377,0.080959,0.215526,0.049817,0.063378,0.029586,0.202502,0.113281,0.092705
89,tractor,6,0.078109,0.100684,0.127918,0.143612,0.117954,0.102089,0.148599,0.143316,0.210095,0.111852,0.138666,0.177652,0.219811,0.279562,0.136286,0.133058,0.104958,0.221643,0.137649,0.170844,0.088261,0.129005,0.138861,0.228224,0.113918,0.126550,0.175100,0.187153,0.061658,0.193459,0.080954,0.181562,0.141722,0.258255,0.080249,0.175818,0.050790,0.276790,0.115382,0.072409,0.133137,0.462245,0.138798,0.130766,0.152407,0.174204,0.187214,0.246079,0.309252,0.260009,0.065465,0.077779,0.280549,0.092173,0.021827,0.146749,0.213288,0.074158,0.350125,0.307938,0.300892,0.139279,0.067088,0.158932,0.012500,0.137520,0.082666,0.101381,0.253076,0.163049,0.070330,0.142666,0.071001,0.038170,0.082131,0.172894,0.160769,0.137330,0.104490,0.105391,0.153215,0.165400,0.162684,0.129350,0.097303,0.399278,0.081220,0.085458,0.090065,1.000000,0.300334,0.100393,0.059407,0.180038,0.046519,0.179696,0.222639,0.094934,0.071107,0.083000
90,train,7,0.107268,0.101031,0.073477,0.102301,0.074541,0.075499,0.082214,0.080196,0.114283,0.107060,0.110572,0.099810,0.195677,0.364473,0.106221,0.092738,0.131069,0.196737,0.118667,0.092543,0.019100,0.066702,0.128982,0.186478,0.042230,0.088960,0.082089,0.101084,0.082295,0.129881,0.005058,0.141340,0.120868,0.177773,0.106970,0.087476,0.043878,0.179910,0.090176,0.114508,0.113628,0.149147,0.106948,0.108960,0.134487,0.121298,0.115359,0.169896,0.214820,0.173682,0.077127,0.089602,0.188217,0.073494,-0.000539,0.110029,0.143155,0.063586,0.234118,0.201279,0.251126,0.122534,0.087601,0.083316,0.049396,0.099277,0.060330,0.092266,0.280261,0.153447,0.067141,0.111602,0.110714,0.039914,0.089495,0.086419,0.151512,0.070246,0.114736,0.039785,0.087942,0.442530,0.076543,0.095500,0.033822,0.232159,0.079174,0.090827,0.070983,0.300334,1.000000,0.076408,0.069998,0.076026,0.030901,0.073441,0.099860,0.084524,0.047774,0.083056
91,trout,7,0.094205,0.262865,0.140414,0.223208,0.237321,0.110945,0.167035,0.188555,0.102418,0.147218,0.181837,0.194561,0.158982,0.105887,0.189407,0.109651,0.143463,0.157183,0.181037,0.143618,0.099481,0.107686,0.175364,0.181486,0.155526,0.097846,0.212513,0.293077,0.134369,0.193743,0.332973,0.139304,0.373854,0.230437,0.118682,0.179667,0.149008,0.179976,0.104921,0.103294,0.173257,0.074510,0.104779,0.154555,0.265039,0.234697,0.211530,0.182371,0.115124,0.171412,0.214671,0.205362,0.133569,0.135432,0.090227,0.285921,0.159071,0.117598,0.136103,0.196206,0.152634,0.142461,0.085454,0.218303,0.125723,0.153796,0.095394,0.299420,0.115940,0.104555,0.127672,0.186458,0.115842,0.205122,0.208438,0.203299,0.143356,0.190359,0.184231,0.131460,0.140637,0.121247,0.128283,0.057523,0.117004,0.157417,0.101789,0.110581,0.098377,0.100393,0.076408,1.000000,0.071925,0.179133,0.061359,0.320624,0.227516,0.112995,0.146820,0.227854
92,tulip,7,0.198669,0.119543,0.089106,0.077349,0.056004,0.028848,0.184609,0.173543,0.062469,0.078358,0.170811,0.089375,0.060481,0.054463,0.195434,0.046516,0.101289,0.112675,0.152465,0.060233,0.088937,0.021613,0.207389,0.053651,0.122688,0.057450,0.130542,0.059571,0.148441,0.079564,0.079287,0.042939,0.072218,0.070736,0.090826,0.089092,0.105138,0.083664,0.072016,0.070854,0.118668,0.086537,0.107130,0.060305,0.060225,0.092382,0.079675,0.122380,0.116435,0.076593,0.127785,0.142007,0.103476,0.146493,0.268079,0.098181,0.087365,0.141711,0.114341,0.092689,0.069411,0.137630,0.244297,0.078200,0.057006,0.119487,0.035935,0.136820,0.028939,0.032529,0.327354,-0.017018,0.054416,0.082253,0.048419,0.118607,0.077894,0.106798,0.117203,0.143880,0.047157,0.057992,0.137671,0.125538,0.056899,0.043215,0.089691,0.110847,0.080959,0.059407,0.069998,0.071925,1.000000,0.103373,0.024892,0.132294,0.082444,0.068245,0.058071,0.170132
93,turtle,7,0.063531,0.229320,0.154654,0.235113,0.270621,0.107784,0.184831,0.244128,0.099534,0.066244,0.170894,0.166841,0.134317,0.099589,0.198322,0.158163,0.127394,0.144084,0.182227,0.167845,0.040002,0.176685,0.082667,0.126324,0.161194,0.067007,0.308628,0.357757,0.073202,0.296053,0.236495,0.181057,0.370426,0.200072,0.137698,0.138472,0.194415,0.124162,0.247105,0.068227,0.109291,0.104497,0.250627,0.159890,0.292856,0.285083,0.136575,0.087066,0.104309,0.129495,0.236992,0.213286,0.125103,0.052460,0.107627,0.361050,0.123408,0.111737,0.145461,0.158459,0.112017,0.193164,0.126852,0.217843,0.195761,0.221775,0.153812,0.312146,0.094790,0.097012,0.090103,0.130168,0.234678,0.303527,0.167297,0.186981,0.058549,0.338971,0.135165,0.153533,0.244851,0.095539,0.101981,0.074307,0.131701,0.138632,0.107177,0.108051,0.215526,0.180038,0.076026,0.179133,0.103373,1.000000,0.032619,0.277886,0.167400,0.145655,0.090093,0.167941
94,wardrobe,7,0.096208,0.038256,0.199488,0.056533,0.029247,0.351140,0.029467,0.059398,0.142947,0.139066,0.149013,0.208550,0.117661,0.125476,0.038473,0.059681,0.127992,0.141309,0.039918,0.030723,0.273036,0.022067,0.180716,0.080185,0.076311,0.287020,0.078584,0.031986,0.125895,0.076336,0.049767,0.048612,0.070302,0.136839,0.019821,0.209288,0.105577,0.196239,0.100145,0.106092,0.217553,0.060116,0.033846,0.038811,0.069679,0.093387,0.226472,0.154383,0.105024,0.092631,0.085487,0.038826,0.150560,0.081835,0.085043,0.047392,0.122789,0.097701,0.101130,0.170450,0.086726,0.120108,0.007562,0.035624,0.015764,0.144605,0.067978,0.054433,0.086834,0.018153,0.064179,0.102727,0.025234,0.048602,0.007912,0.121285,0.129151,0.008339,0.030461,0.126495,0.072182,0.103322,0.118894,0.031319,0.263728,0.056201,0.108338,0.239475,0.049817,0.046519,0.030901,0.061359,0.024892,0.032619,1.000000,0.058646,0.095715,0.058478,0.132006,0.054171
95,whale,8,0.139349,0.201658,0.126518,0.279082,0.305100,0.116429,0.184354,0.208134,0.105792,0.172167,0.224736,0.169147,0.172535,0.164688,0.222862,0.125736,0.172688,0.166190,0.162951,0.142731,0.158617,0.174936,0.143926,0.273741,0.167924,0.122352,0.174488,0.319300,0.200521,0.289041,0.656315,0.175256,0.344692,0.192744,0.120277,0.156997,0.125546,0.175368,0.159197,0.103965,0.167591,0.109372,0.134330,0.129022,0.206532,0.204270,0.186057,0.143491,0.160933,0.348997,0.192853,0.117083,0.160196,0.122858,0.096749,0.419910,0.170420,0.179923,0.183866,0.213219,0.223385,0.166927,0.079072,0.237225,0.078573,0.217493,0.114466,0.394784,0.115806,0.161226,0.198260,0.312786,0.248350,0.440609,0.195225,0.294079,0.148353,0.142343,0.115164,0.157822,0.147832,0.124422,0.157227,0.126602,0.129624,0.229281,0.152577,0.150530,0.063378,0.179696,0.073441,0.320624,0.132294,0.277886,0.058646,1.000000,0.180217,0.109132,0.170575,0.172582
96,willow tree,8,0.133691,0.059818,0.202288,0.193692,0.258228,0.050328,0.136040,0.161138,0.204296,0.077306,0.175676,0.300346,0.355147,0.166288,0.144034,0.077241,0.083573,0.365604,0.166808,0.165802,0.098565,0.105516,0.027210,0.386870,0.060919,0.159755,0.089651,0.286395,0.075520,0.181573,0.121510,0.183585,0.191820,0.613838,0.088260,0.299409,0.061695,0.445723,0.156688,0.108572,0.174178,0.125350,0.121969,0.085937,0.177557,0.150579,0.271544,0.611102,0.109360,0.326255,0.114531,0.162103,0.673666,0.085831,0.022283,0.286375,0.347855,0.111055,0.146856,0.608143,0.348087,0.139407,0.019169,0.203475,0.072780,0.189666,0.128324,0.128785,0.418684,0.077925,0.157435,0.277812,0.144038,0.038997,0.152348,0.218018,0.257456,0.153372,0.165400,0.087518,0.173039,0.177066,0.044992,0.062564,0.151864,0.143407,0.052090,0.095971,0.029586,0.222639,0.099860,0.227516,0.082444,0.167400,0.095715,0.180217,1.000000,0.069429,0.143386,0.141546
97,wolf,8,0.064978,0.081345,0.058979,0.277127,0.232977,0.069450,0.096360,0.094925,0.139165,0.115648,0.077760,0.091866,0.056989,0.085285,0.122943,0.101708,0.102010,0.144011,0.071408,0.127185,0.070482,0.101002,0.129569,0.090294,0.063443,0.096205,0.158305,0.267956,0.065865,0.196573,0.082486,0.101621,0.090310,0.225252,0.348548,0.095122,0.184807,0.121124,0.326081,0.033417,0.068083,0.047167,0.349395,0.231561,0.131871,0.136286,0.105769,0.112536,0.113306,0.128489,0.204567,0.141786,0.059155,0.075314,0.121685,0.220390,0.088787,0.052840,0.091129,0.147759,0.075686,0.089465,0.024421,0.172962,0.192284,0.181936,0.331745,0.120074,0.061654,0.056639,0.123579,0.087899,0.199340,0.104176,0.272499,0.101984,0.087622,0.045873,0.066986,0.109406,0.300746,0.079490,0.019169,0.086730,0.063057,0.106313,0.029511,0.058648,0.202502,0.094934,0.084524,0.112995,0.068245,0.145655,0.058478,0.109132,0.069429,1.000000,0.087386,0.095327
98,woman,8,0.118698,0.046206,0.360158,0.171013,0.146203,0.125709,0.105684,0.096915,0.162911,0.177168,0.209373,0.495820,0.068104,0.111863,0.136689,0.082189,0.158372,0.141790,0.094455,0.127289,0.144819,0.160071,0.131242,0.261187,0.062833,0.185474,0.084308,0.138073,0.147681,0.182865,0.114470,0.071490,0.139392,0.173112,0.044401,0.572822,0.089649,0.170792,0.110654,0.096298,0.199130,0.008831,0.095222,0.118786,0.158230,0.114120,0.545254,0.167061,0.067611,0.140031,0.081030,0.056413,0.162753,0.121261,0.068366,0.197844,0.186759,0.166173,0.088208,0.204072,0.130280,0.139679,0.041836,0.078350,0.089776,0.140478,0.065434,0.110471,0.127209,0.088975,0.185158,0.138051,0.040904,0.080995,0.061237,0.138525,0.128256,0.062504,0.079718,0.130738,0.122945,0.114341,0.105693,0.107963,0.186928,0.087533,0.070867,0.159523,0.113281,0.071107,0.047774,0.146820,0.058071,0.090093,0.132006,0.170575,0.143386,0.087386,1.000000,0.091755
99,worm,8,0.154271,0.139396,0.102172,0.133457,0.239945,0.028324,0.180915,0.285403,0.142406,0.106596,0.260232,0.115145,0.132719,0.106424,0.260902,0.073165,0.095994,0.100953,0.373730,0.093024,0.085340,0.047275,0.192287,0.232889,0.231754,0.101524,0.237679,0.229208,0.127290,0.169267,0.171861,0.120503,0.279326,0.208364,0.020543,0.088978,0.148568,0.137353,0.092205,0.111870,0.167135,0.045591,0.118173,0.092425,0.344647,0.285890,0.139627,0.136858,0.093720,0.173675,0.265934,0.213485,0.138236,0.103495,0.073541,0.303692,0.087997,0.150883,0.088656,0.192614,0.136119,0.214379,0.078629,0.148182,0.169216,0.146914,0.127603,0.386627,0.129593,0.165890,0.148614,0.190574,0.158013,0.163577,0.239258,0.310418,0.115562,0.337537,0.508395,0.301230,0.212441,0.068021,0.066776,0.132976,0.105003,0.143215,0.093057,0.147499,0.092705,0.083000,0.083056,0.227854,0.170132,0.167941,0.054171,0.172582,0.141546,0.095327,0.091755,1.000000
